Departure ICAO,Departure Time,Arrival ICAO,Arrival Time,Duration
CYYZ,17:25z,CYVR,22:42z,5:17
CYYZ,19:10z,CYVR,00:27z,5:17
CYVR,22:00z,CYYZ,02:37z,4:37
CYYZ,21:40z,CYVR,02:57z,5:17
CYVR,23:45z,CYYZ,04:22z,4:37
CYVR,01:40z,CYYZ,06:17z,4:37
CYYZ,03:35z,CYVR,08:50z,5:15
CYVR,07:10z,CYYZ,11:47z,4:37
CYYZ,11:15z,CYYC,15:43z,4:28
CYYC,14:10z,CYYZ,18:05z,3:55
CYYZ,13:15z,CYYC,17:39z,4:24
CYYC,15:00z,CYYZ,18:55z,3:55
CYYZ,15:00z,CYYC,19:24z,4:24
CYYC,16:40z,CYYZ,20:38z,3:58
CYYZ,17:00z,CYYC,21:24z,4:24
CYYC,18:40z,CYYZ,22:38z,3:58
CYYC,20:10z,CYYZ,00:08z,3:58
CYYZ,19:40z,CYYC,00:04z,4:24
CYYC,22:25z,CYYZ,02:23z,3:58
CYYZ,21:30z,CYYC,01:54z,4:24
CYYC,01:15z,CYYZ,05:13z,3:58
CYYZ,23:15z,CYYC,03:39z,4:24
CYYC,06:40z,CYYZ,10:38z,3:58
CYEG,13:00z,CYYZ,16:53z,3:53
CYEG,15:00z,CYYZ,18:53z,3:53
CYYZ,13:00z,CYEG,17:20z,4:20
CYYZ,15:00z,CYEG,19:23z,4:23
CYEG,18:15z,CYYZ,22:08z,3:53
CYYZ,17:30z,CYEG,21:53z,4:23
CYYZ,17:00z,CYEG,21:23z,4:23
CYEG,20:20z,CYYZ,00:07z,3:47
CYYZ,21:45z,CYEG,02:08z,4:23
CYEG,22:15z,CYYZ,02:08z,3:53
CYYZ,23:40z,CYEG,04:03z,4:23
CYYZ,00:20z,CYEG,04:43z,4:23
CYEG,07:15z,CYYZ,11:08z,3:53
CYYZ,01:55z,CYEG,06:18z,4:23
CYVR,19:20z,CYYZ,23:57z,4:37
CYYZ,14:10z,CYLW,19:05z,4:55
CYLW,20:00z,CYYZ,00:24z,4:24
CYYZ,01:25z,CYLW,06:20z,4:55
CYLW,07:20z,CYYZ,11:44z,4:24
CYYJ,19:40z,CYYZ,00:16z,4:36
CYYZ,13:25z,CYYJ,18:45z,5:20
CYYJ,07:30z,CYYZ,12:05z,4:35
CYYZ,01:20z,CYYJ,06:35z,5:15
CYYC,13:00z,CYVR,14:44z,1:44
CYYC,13:45z,CYVR,15:33z,1:48
CYVR,00:35z,CYYC,02:04z,1:29
CYVR,02:30z,CYYC,03:59z,1:29
CYYC,03:15z,CYVR,05:00z,1:45
CYVR,04:15z,CYYC,05:44z,1:29
CYYC,02:50z,CYVR,04:34z,1:44
CYEG,13:15z,CYVR,15:00z,1:45
CYVR,16:00z,CYEG,17:37z,1:37
CYEG,18:25z,CYVR,20:15z,1:50
CYVR,21:20z,CYEG,22:57z,1:37
CYEG,23:50z,CYVR,01:39z,1:49
CYVR,05:00z,CYEG,06:37z,1:37
CYVR,06:00z,CYEG,07:37z,1:37
CYEG,03:05z,CYVR,04:54z,1:49
CYWG,11:30z,CYYZ,14:05z,2:35
CYYZ,13:05z,CYWG,15:49z,2:44
CYYZ,15:55z,CYWG,18:39z,2:44
CYYZ,16:25z,CYWG,19:09z,2:44
CYWG,17:05z,CYYZ,19:41z,2:36
CYYZ,20:35z,CYWG,23:19z,2:44
CYWG,19:30z,CYYZ,22:06z,2:36
CYWG,23:30z,CYYZ,02:06z,2:36
CYYZ,01:00z,CYWG,03:44z,2:44
CYWG,01:05z,CYYZ,03:41z,2:36
CYYZ,03:10z,CYWG,05:54z,2:44
CYVR,16:35z,CYLW,17:39z,1:04
CYLW,18:25z,CYVR,19:30z,1:05
CYVR,03:05z,CYLW,04:09z,1:04
CYLW,04:55z,CYVR,06:00z,1:05
CYVR,16:10z,CYWG,18:59z,2:49
CYWG,12:00z,CYVR,15:15z,3:15
CYVR,21:20z,CYWG,00:09z,2:49
CYWG,16:45z,CYVR,20:02z,3:17
CYVR,00:05z,CYWG,02:54z,2:49
CYWG,00:10z,CYVR,03:25z,3:15
CYVR,04:25z,CYWG,07:14z,2:49
CYWG,03:40z,CYVR,06:55z,3:15
CYUL,14:00z,CYVR,19:44z,5:44
CYVR,21:15z,CYUL,02:00z,4:45
CYUL,13:05z,CYWG,16:16z,3:11
CYWG,14:15z,CYUL,17:09z,2:54
CYUL,19:25z,CYWG,22:35z,3:10
CYWG,19:45z,CYUL,22:35z,2:50
CYYZ,12:00z,CYUL,13:22z,1:22
CYUL,12:00z,CYYZ,13:39z,1:39
CYYZ,13:00z,CYUL,14:22z,1:22
CYUL,13:00z,CYYZ,14:39z,1:39
CYYZ,14:00z,CYUL,15:23z,1:23
CYUL,14:10z,CYYZ,15:49z,1:39
CYYZ,15:00z,CYUL,16:23z,1:23
CYUL,15:10z,CYYZ,16:40z,1:30
CYUL,16:10z,CYYZ,17:40z,1:30
CYYZ,17:00z,CYUL,18:22z,1:22
CYUL,17:10z,CYYZ,18:40z,1:30
CYYZ,18:00z,CYUL,19:22z,1:22
CYUL,18:10z,CYYZ,19:40z,1:30
CYYZ,19:00z,CYUL,20:23z,1:23
CYUL,20:10z,CYYZ,21:40z,1:30
CYUL,21:10z,CYYZ,22:40z,1:30
CYYZ,23:00z,CYUL,00:22z,1:22
CYUL,23:59z,CYYZ,01:30z,1:31
CYYZ,01:30z,CYUL,02:52z,1:22
CYUL,01:10z,CYYZ,02:44z,1:34
CYYZ,03:00z,CYUL,04:22z,1:22
CYYZ,04:10z,CYUL,05:32z,1:22
CYOW,11:00z,CYYZ,12:31z,1:31
CYYZ,12:10z,CYOW,13:18z,1:08
CYOW,12:15z,CYYZ,13:36z,1:21
CYYZ,13:15z,CYOW,14:23z,1:08
CYOW,14:15z,CYYZ,15:36z,1:21
CYYZ,15:00z,CYOW,16:08z,1:08
CYOW,15:20z,CYYZ,16:40z,1:20
CYYZ,17:10z,CYOW,18:18z,1:08
CYOW,17:05z,CYYZ,18:25z,1:20
CYYZ,19:15z,CYOW,20:23z,1:08
CYOW,19:05z,CYYZ,20:25z,1:20
CYYZ,20:10z,CYOW,21:18z,1:08
CYYZ,21:10z,CYOW,22:18z,1:08
CYOW,21:15z,CYYZ,22:36z,1:21
CYYZ,22:30z,CYOW,23:38z,1:08
CYYZ,23:10z,CYOW,00:18z,1:08
CYOW,22:05z,CYYZ,23:26z,1:21
CYOW,23:05z,CYYZ,00:26z,1:21
CYOW,00:25z,CYYZ,01:46z,1:21
CYYZ,01:10z,CYOW,02:18z,1:08
CYOW,01:25z,CYYZ,02:45z,1:20
CYYZ,03:00z,CYOW,04:08z,1:08
CYOW,10:00z,CYYZ,11:31z,1:31
CYYZ,05:30z,CYOW,06:38z,1:08
CYUL,12:30z,CYYZ,14:09z,1:39
CYYZ,03:30z,CYUL,04:52z,1:22
CYYZ,17:05z,KORD,19:01z,1:56
KORD,20:00z,CYYZ,21:39z,1:39
CYVR,17:55z,KSFO,20:20z,2:25
KSFO,21:20z,CYVR,23:44z,2:24
CYHZ,09:05z,CYYZ,11:50z,2:45
CYHZ,11:00z,CYYZ,13:46z,2:46
CYHZ,10:30z,CYYZ,13:16z,2:46
CYYZ,12:50z,CYHZ,15:00z,2:10
CYHZ,15:55z,CYYZ,18:35z,2:40
CYYZ,17:00z,CYHZ,19:11z,2:11
CYUL,00:30z,CYHZ,01:52z,1:22
CYYZ,19:35z,CYHZ,21:45z,2:10
CYYZ,22:00z,CYHZ,00:10z,2:10
CYHZ,20:00z,CYYZ,22:40z,2:40
CYYZ,00:15z,CYHZ,02:26z,2:11
CYHZ,22:40z,CYYZ,01:20z,2:40
CYHZ,10:55z,CYUL,12:55z,2:00
CYUL,23:40z,CYHZ,01:16z,1:36
CYYT,08:30z,CYYZ,12:20z,3:50
CYYZ,13:00z,CYYT,16:08z,3:08
CYYT,10:05z,CYYZ,13:56z,3:51
CYYT,17:00z,CYYZ,20:51z,3:51
CYYZ,23:55z,CYYT,03:03z,3:08
CYYZ,02:20z,CYYT,05:28z,3:08
CYYZ,14:05z,KLGA,15:43z,1:38
KLGA,16:30z,CYYZ,18:13z,1:43
CYYZ,17:50z,KLGA,19:28z,1:38
KLGA,20:30z,CYYZ,22:13z,1:43
KSFO,16:30z,CYYZ,21:28z,4:58
CYYZ,23:50z,KSFO,05:39z,5:49
CYYZ,13:00z,KLAX,18:32z,5:32
CYYZ,17:45z,KLAX,23:17z,5:32
KLAX,19:30z,CYYZ,00:15z,4:45
KLAX,00:20z,CYYZ,05:05z,4:45
CYYZ,14:30z,MYNN,17:55z,3:25
MYNN,18:50z,CYYZ,22:15z,3:25
CYWG,14:50z,MMUN,19:55z,5:05
MMUN,20:55z,CYWG,02:00z,5:05
CYYZ,14:00z,MKJS,18:15z,4:15
MKJS,19:15z,CYYZ,23:30z,4:15
CYYC,17:40z,MMPR,21:30z,3:50
CYYZ,16:55z,KFLL,20:12z,3:17
KFLL,21:15z,CYYZ,00:26z,3:11
CYVR,16:15z,KPSP,19:25z,3:10
KPSP,20:10z,CYVR,23:13z,3:03
CYVR,16:30z,KORD,20:41z,4:11
KORD,21:40z,CYVR,02:15z,4:35
CYVR,21:10z,KLAS,23:59z,2:49
KLAS,00:45z,CYVR,03:39z,2:54
CYQR,11:00z,CYYZ,14:05z,3:05
CYYZ,01:55z,CYQR,05:19z,3:24
CYYZ,13:00z,CYQY,15:27z,2:27
CYQY,16:30z,CYYZ,19:32z,3:02
CYUL,01:20z,CYQY,03:33z,2:13
CYQY,09:45z,CYUL,12:13z,2:28
CYYZ,13:00z,KMIA,16:25z,3:25
KMIA,17:20z,CYYZ,20:40z,3:20
CYYZ,13:30z,KPBI,16:45z,3:15
KPBI,17:40z,CYYZ,20:50z,3:10
KRSW,17:20z,CYYZ,20:25z,3:05
CYYZ,13:15z,KRSW,16:30z,3:15
CYYZ,21:25z,KRSW,00:42z,3:17
KRSW,01:40z,CYYZ,04:45z,3:05
KMSY,00:05z,CYYZ,02:52z,2:47
CYYZ,20:05z,KMSY,23:17z,3:12
CYYZ,21:30z,KEWR,23:03z,1:33
KEWR,23:55z,CYYZ,01:42z,1:47
CYYZ,22:05z,CYQB,23:38z,1:33
CYQB,00:35z,CYYZ,02:23z,1:48
CYUL,12:55z,KMIA,16:34z,3:39
CYUL,15:45z,CYYZ,17:20z,1:35
CYYZ,21:10z,CYYC,01:27z,4:17
CYYC,02:10z,CYYZ,05:44z,3:34
CYYZ,11:15z,CYVR,16:51z,5:36
CYYZ,12:30z,CYVR,17:34z,5:04
CYYC,07:50z,CYYZ,11:26z,3:36
CYYZ,21:00z,CYHZ,23:00z,2:00
CYHZ,23:54z,CYYZ,02:03z,2:09
CYYZ,19:30z,KMIA,22:23z,2:53
KMIA,23:30z,CYYZ,02:14z,2:44
CYYC,18:30z,CYYZ,22:12z,3:42
CYWG,17:30z,CYYZ,20:38z,3:08
CYRQ,17:00z,CYYZ,18:15z,1:15
CYYC,20:30z,CYUL,00:18z,3:48
CYVR,07:30z,KBFI,08:10z,0:40
KBFI,07:00z,CYVR,07:40z,0:40
CYWG,19:00z,KDTW,21:15z,2:15
CYYZ,04:00z,CYOW,04:54z,0:54
KDTW,03:30z,CYYZ,04:20z,0:50
KDAL,05:00z,KORD,06:50z,1:50
KORD,05:00z,KDAL,07:05z,2:05
KBUF,19:00z,KCPS,21:00z,2:00
KDAL,19:30z,KCMH,21:40z,2:10
KCPS,05:00z,KDAL,06:30z,1:30
KLAS,07:00z,KDEN,08:35z,1:35
KDEN,17:00z,KRDU,20:00z,3:00
KDEN,16:00z,KLAS,17:45z,1:45
KSAN,18:00z,CYWG,21:45z,3:45
CYVR,22:00z,KBFI,23:05z,1:05
CYWG,04:30z,CYEG,06:25z,1:55
CYYC,17:00z,CYWG,18:50z,1:50
KRDU,18:00z,KCPS,20:05z,2:05
KTPA,01:30z,KFLL,02:20z,0:50
CYHU,15:00z,KTPA,17:38z,2:38
KFLL,03:30z,KRDU,05:20z,1:50
KDTW,04:00z,CYYZ,04:50z,0:50
CYYZ,19:30z,None,21:00z,1:30
CYYZ,04:00z,KDTW,05:10z,1:10
CYYZ,02:20z,CYVR,06:46z,4:26
CYWG,11:00z,KSAN,15:05z,4:05
CYUL,17:20z,CYYZ,18:24z,1:04
CYEG,08:00z,CYWG,09:45z,1:45
CYVR,14:00z,KDAL,17:45z,3:45
KDTW,06:45z,KBUF,07:45z,1:00
CYOW,06:30z,CYYZ,07:30z,1:00
CYOW,18:20z,KTPA,21:25z,3:05
KCPS,22:20z,KDTW,23:35z,1:15
KBFI,09:45z,CYOW,14:25z,4:40
KTPA,19:50z,CYYZ,21:49z,1:59
KDEN,10:10z,CYVR,13:00z,2:50
CYVR,02:15z,KBFI,02:55z,0:40
KDAL,08:40z,KDEN,10:25z,1:45
KRDU,21:35z,CYVR,02:50z,5:15
CYYZ,22:55z,KCPS,00:55z,2:00
EDDM,10:05z,LGAV,12:11z,2:06
LGTS,04:00z,LGAV,04:55z,0:55
LGAV,05:10z,LGTS,06:00z,0:50
LGAV,05:55z,LGTS,06:50z,0:55
LGTS,05:55z,LGAV,06:50z,0:55
LGTS,07:10z,LGAV,08:05z,0:55
LGAV,07:40z,LGTS,08:35z,0:55
LGTS,09:20z,LGAV,10:15z,0:55
LGAV,09:25z,LGTS,10:20z,0:55
LGTS,11:00z,LGAV,11:55z,0:55
LGAV,11:05z,LGTS,12:00z,0:55
LGTS,12:45z,LGAV,13:40z,0:55
LGAV,12:45z,LGTS,13:40z,0:55
LGTS,14:20z,LGAV,15:15z,0:55
LGAV,14:30z,LGTS,15:25z,0:55
LGTS,16:10z,LGAV,17:05z,0:55
LGAV,16:05z,LGTS,17:00z,0:55
LGTS,17:45z,LGAV,18:40z,0:55
LGAV,17:00z,LGTS,17:50z,0:50
LGTS,18:35z,LGAV,19:25z,0:50
LGAV,17:55z,LGTS,18:50z,0:55
LGTS,19:35z,LGAV,20:30z,0:55
LGAV,19:30z,LGTS,20:25z,0:55
LGTS,21:05z,LGAV,21:55z,0:50
LGAV,21:45z,LGTS,22:40z,0:55
LGAL,09:30z,LGAV,10:45z,1:15
LGAV,12:15z,LGAL,13:15z,1:00
LGAL,14:00z,LGAV,15:00z,1:00
LGAV,18:10z,LGAL,19:10z,1:00
LGAL,19:45z,LGAV,20:45z,1:00
LGAV,07:20z,LGKV,08:20z,1:00
LGKV,09:05z,LGAV,10:05z,1:00
LGAV,08:35z,LGIO,09:35z,1:00
LGIO,10:20z,LGAV,11:20z,1:00
LGAV,16:25z,LGIO,17:25z,1:00
LGIO,18:10z,LGAV,19:25z,1:15
LGRP,04:00z,LGAV,05:00z,1:00
LGAV,06:00z,LGRP,07:00z,1:00
LGRP,07:40z,LGAV,08:40z,1:00
LGAV,09:40z,LGRP,10:40z,1:00
LGRP,11:20z,LGAV,12:20z,1:00
LGAV,13:20z,LGRP,14:20z,1:00
LGRP,15:00z,LGAV,16:00z,1:00
LGAV,17:00z,LGRP,18:00z,1:00
LGRP,18:40z,LGAV,19:40z,1:00
LGAV,20:40z,LGRP,21:40z,1:00
LGAV,05:00z,LGKO,05:50z,0:50
LGKO,06:35z,LGAV,07:25z,0:50
LGAV,09:00z,LGKO,09:50z,0:50
LGKO,10:35z,LGAV,11:25z,0:50
LGAV,13:05z,LGKO,14:00z,0:55
LGKO,14:40z,LGAV,15:45z,1:05
LGAV,17:00z,LGKO,18:05z,1:05
LGKO,18:40z,LGAV,19:45z,1:05
LGAV,05:10z,LGKR,06:10z,1:00
LGKR,06:50z,LGAV,07:50z,1:00
LGAV,16:50z,LGKR,17:50z,1:00
LGKR,18:30z,LGAV,19:30z,1:00
LGAV,05:55z,LGIR,06:50z,0:55
LGIR,04:00z,LGAV,04:50z,0:50
LGIR,06:10z,LGAV,07:00z,0:50
LGAV,08:05z,LGIR,08:55z,0:50
LGIR,09:35z,LGAV,10:25z,0:50
LGAV,09:40z,LGIR,10:30z,0:50
LGIR,08:00z,LGAV,08:50z,0:50
LGAV,11:25z,LGIR,12:20z,0:55
LGIR,13:00z,LGAV,13:50z,0:50
LGAV,13:00z,LGIR,13:50z,0:50
LGIR,11:20z,LGAV,12:10z,0:50
LGAV,14:50z,LGIR,15:45z,0:55
LGIR,16:25z,LGAV,17:15z,0:50
LGAV,18:15z,LGIR,19:05z,0:50
LGIR,19:45z,LGAV,20:35z,0:50
LGAV,16:25z,LGIR,17:15z,0:50
LGIR,14:45z,LGAV,15:35z,0:50
LGAV,21:35z,LGIR,22:25z,0:50
LGSA,04:00z,LGAV,04:50z,0:50
LGAV,07:00z,LGSA,07:50z,0:50
LGSA,09:20z,LGAV,10:10z,0:50
LGAV,11:10z,LGSA,12:00z,0:50
LGSA,13:10z,LGAV,14:00z,0:50
LGAV,15:05z,LGSA,15:55z,0:50
LGSA,17:15z,LGAV,18:05z,0:50
LGAV,19:15z,LGSA,20:10z,0:55
LGSR,04:00z,LGAV,04:45z,0:45
LGAV,04:50z,LGSR,05:35z,0:45
LGSR,06:15z,LGAV,07:00z,0:45
LGAV,08:10z,LGSR,08:55z,0:45
LGSR,09:35z,LGAV,10:20z,0:45
LGAV,09:05z,LGSR,09:50z,0:45
LGSR,10:25z,LGAV,11:15z,0:50
LGAV,15:05z,LGSR,15:50z,0:45
LGSR,16:30z,LGAV,17:20z,0:50
LGAV,19:30z,LGSR,20:15z,0:45
LGAV,11:20z,LGSR,12:05z,0:45
LGSR,12:45z,LGAV,13:30z,0:45
LGIR,15:30z,LGRP,16:20z,0:50
LGIR,09:50z,LGRP,10:40z,0:50
LGRP,11:20z,LGIR,12:10z,0:50
LGRP,14:00z,LGIR,14:50z,0:50
LGKL,13:30z,ESSA,17:05z,3:35
ESSA,17:55z,LGKL,21:35z,3:40
LGKL,06:00z,EDDM,08:25z,2:25
EDDM,09:15z,LGKL,11:35z,2:20
LGKL,05:30z,EKCH,08:40z,3:10
EKCH,09:30z,LGKL,12:40z,3:10
LGIR,13:00z,EDDF,16:20z,3:20
LGIR,11:30z,EDDF,14:50z,3:20
EDDF,15:55z,LGIR,18:55z,3:00
EDDF,17:10z,LGIR,20:10z,3:00
LGIR,08:55z,EDDM,11:50z,2:55
LGIR,11:55z,EDDM,14:50z,2:55
EDDM,12:40z,LGIR,15:20z,2:40
EDDM,15:40z,LGIR,18:20z,2:40
LGIR,16:10z,LTFM,17:35z,1:25
LGIR,07:00z,LTFM,08:25z,1:25
LTFM,18:25z,LGIR,19:50z,1:25
LTFM,09:15z,LGIR,10:40z,1:25
LGIR,06:50z,LATI,08:25z,1:35
LGIR,13:30z,LATI,15:05z,1:35
LATI,09:15z,LGIR,10:40z,1:25
LATI,15:55z,LGIR,17:20z,1:25
LGTS,06:10z,EDDM,08:30z,2:20
EDDM,09:20z,LGTS,11:20z,2:00
LGTS,16:10z,EDDM,18:20z,2:10
EDDM,19:15z,LGTS,21:15z,2:00
LGTS,06:05z,EDDH,08:55z,2:50
EDDH,09:45z,LGTS,12:20z,2:35
LGTS,15:15z,EDDS,17:40z,2:25
EDDS,18:35z,LGTS,20:45z,2:10
LGTS,13:20z,EDDB,15:50z,2:30
EDDB,16:40z,LGTS,19:10z,2:30
LCLK,08:10z,LLBG,09:10z,1:00
LLBG,10:05z,LCLK,11:05z,1:00
LCLK,21:25z,LLBG,22:25z,1:00
LLBG,04:00z,LCLK,05:00z,1:00
LGTS,06:00z,EDDF,08:40z,2:40
EDDF,09:30z,LGTS,12:00z,2:30
LGTS,13:00z,EDDF,15:40z,2:40
EDDF,16:30z,LGTS,19:00z,2:30
LGTS,16:05z,LSZH,18:35z,2:30
LGTS,14:40z,LSZH,17:10z,2:30
LSZH,19:25z,LGTS,21:40z,2:15
LSZH,18:00z,LGTS,20:15z,2:15
LGTS,06:00z,EBBR,08:50z,2:50
LGTS,14:40z,EBBR,17:35z,2:55
EBBR,18:30z,LGTS,21:10z,2:40
EBBR,10:10z,LGTS,12:50z,2:40
LGTS,07:50z,EDDL,10:40z,2:50
EDDL,11:40z,LGTS,14:15z,2:35
LGTS,05:30z,LCLK,07:20z,1:50
LCLK,08:10z,LGTS,10:10z,2:00
LCLK,11:55z,LGTS,13:55z,2:00
LGTS,14:40z,LCLK,16:30z,1:50
LCLK,17:20z,LGTS,19:20z,2:00
LGTS,14:40z,LLBG,16:55z,2:15
LLBG,17:55z,LGTS,20:20z,2:25
LGTS,17:00z,LIRF,18:50z,1:50
LGTS,06:05z,LIRF,07:55z,1:50
LIRF,08:45z,LGTS,10:25z,1:40
LIRF,19:40z,LGTS,21:20z,1:40
LGTS,14:40z,LIMC,16:55z,2:15
LIMC,17:45z,LGTS,19:50z,2:05
LGTS,13:00z,LEBL,15:55z,2:55
LEBL,16:45z,LGTS,19:20z,2:35
LGTS,09:30z,LGIR,10:40z,1:10
LGIR,07:40z,LGTS,08:50z,1:10
LGTS,19:50z,LGIR,21:00z,1:10
LGIR,18:00z,LGTS,19:10z,1:10
LGTS,12:10z,LGSA,13:25z,1:15
LGSA,14:05z,LGTS,15:20z,1:15
LGTS,19:00z,LGRP,20:15z,1:15
LGTS,12:10z,LGRP,13:25z,1:15
LGRP,14:05z,LGTS,15:20z,1:15
LGRP,17:05z,LGTS,18:20z,1:15
LGAV,07:05z,EGLL,11:10z,4:05
EGLL,12:15z,LGAV,15:50z,3:35
LGAV,11:25z,EGLL,15:30z,4:05
EGLL,16:35z,LGAV,20:20z,3:45
LGAV,14:00z,EGLL,17:55z,3:55
EGLL,19:00z,LGAV,22:35z,3:35
LGAV,07:05z,EGKK,11:10z,4:05
EGKK,12:15z,LGAV,15:50z,3:35
LGAV,17:10z,EGLL,21:15z,4:05
EGLL,22:15z,LGAV,01:50z,3:35
LGAV,06:20z,LFPG,09:55z,3:35
LFPG,10:55z,LGAV,14:00z,3:05
LGAV,11:20z,LFPG,14:55z,3:35
LFPG,15:50z,LGAV,19:00z,3:10
LGAV,15:00z,LFPG,18:35z,3:35
LFPG,19:35z,LGAV,22:40z,3:05
LGAV,06:10z,EBBR,09:30z,3:20
EBBR,10:25z,LGAV,13:25z,3:00
LGAV,14:25z,EBBR,17:45z,3:20
EBBR,18:40z,LGAV,21:40z,3:00
LGAV,06:45z,EHAM,10:25z,3:40
EHAM,11:25z,LGAV,14:35z,3:10
LGAV,06:40z,ELLX,09:45z,3:05
LGAV,13:20z,ELLX,16:25z,3:05
ELLX,17:15z,LGAV,20:05z,2:50
ELLX,10:35z,LGAV,13:25z,2:50
LGAV,06:45z,EIDW,11:20z,4:35
EIDW,12:10z,LGAV,16:10z,4:00
LGAV,06:45z,EGPH,11:05z,4:20
EGPH,11:55z,LGAV,15:50z,3:55
LGAV,07:00z,EGCC,11:10z,4:10
EGCC,12:00z,LGAV,15:50z,3:50
LGAV,06:35z,LIRF,08:40z,2:05
LIRF,09:35z,LGAV,11:35z,2:00
LGAV,14:25z,LIRF,16:35z,2:10
LIRF,17:30z,LGAV,19:30z,2:00
LGAV,06:35z,LIMC,09:10z,2:35
LIMC,10:05z,LGAV,12:35z,2:30
LGAV,14:15z,LIMC,16:50z,2:35
LIMC,17:45z,LGAV,20:15z,2:30
LGAV,07:10z,LIPZ,09:30z,2:20
LIPZ,10:20z,LGAV,12:25z,2:05
LGAV,14:35z,LIRQ,16:50z,2:15
LIRQ,17:40z,LGAV,19:45z,2:05
LGAV,06:20z,LIRN,08:10z,1:50
LIRN,09:00z,LGAV,10:45z,1:45
LGAV,06:25z,LIPE,08:40z,2:15
LIPE,09:30z,LGAV,11:35z,2:05
LGAV,07:10z,LFMN,09:50z,2:40
LFMN,10:40z,LGAV,13:05z,2:25
LGAV,07:15z,LEMD,11:05z,3:50
LEMD,12:05z,LGAV,15:30z,3:25
LGAV,12:35z,LEMD,16:25z,3:50
LGAV,13:05z,LEMD,16:55z,3:50
LEMD,17:15z,LGAV,20:45z,3:30
LEMD,17:45z,LGAV,21:15z,3:30
LGAV,06:10z,LEBL,09:25z,3:15
LEBL,10:20z,LGAV,13:10z,2:50
LGAV,13:00z,LEBL,16:10z,3:10
LEBL,17:10z,LGAV,20:00z,2:50
LGAV,12:35z,LEMG,16:35z,4:00
LEMG,17:25z,LGAV,20:50z,3:25
LGAV,06:35z,LPPT,11:05z,4:30
LPPT,12:00z,LGAV,15:55z,3:55
LGAV,11:45z,LPPT,16:15z,4:30
LGAV,13:15z,LPPT,17:45z,4:30
LPPT,19:10z,LGAV,23:05z,3:55
LPPT,17:10z,LGAV,21:05z,3:55
LGAV,08:40z,LPPR,12:50z,4:10
LPPR,13:40z,LGAV,17:25z,3:45
LGAV,16:05z,LMML,17:50z,1:45
LGAV,15:30z,LMML,17:15z,1:45
LMML,18:40z,LGAV,20:15z,1:35
LMML,18:05z,LGAV,19:40z,1:35
LGAV,06:00z,DTTA,08:15z,2:15
LGAV,11:25z,DTTA,13:40z,2:15
DTTA,09:30z,LGAV,11:25z,1:55
DTTA,14:55z,LGAV,16:50z,1:55
LGAV,06:55z,GMMX,11:30z,4:35
GMMX,12:25z,LGAV,16:30z,4:05
LGAV,06:50z,EKCH,10:15z,3:25
EKCH,11:10z,LGAV,14:15z,3:05
LGAV,06:30z,ENGM,10:30z,4:00
ENGM,11:20z,LGAV,15:05z,3:45
LGAV,07:00z,ESSA,10:45z,3:45
ESSA,11:35z,LGAV,15:05z,3:30
LGAV,07:20z,EFHK,11:05z,3:45
EFHK,11:55z,LGAV,15:45z,3:50
LGAV,15:15z,LDZA,17:15z,2:00
LDZA,18:05z,LGAV,19:55z,1:50
LGAV,13:20z,LJLJ,15:25z,2:05
LGAV,08:40z,LJLJ,10:45z,2:05
LJLJ,16:15z,LGAV,18:10z,1:55
LJLJ,11:35z,LGAV,13:30z,1:55
LGAV,06:30z,EDDM,09:10z,2:40
EDDM,10:05z,LGAV,12:35z,2:30
LGAV,13:45z,EDDM,16:25z,2:40
EDDM,17:25z,LGAV,19:55z,2:30
LGAV,14:00z,EDDS,16:50z,2:50
EDDS,17:40z,LGAV,20:15z,2:35
LGAV,06:40z,EDDB,09:35z,2:55
EDDB,10:30z,LGAV,13:15z,2:45
LGAV,13:35z,EDDB,16:30z,2:55
EDDB,17:25z,LGAV,20:10z,2:45
LGAV,07:15z,EDDH,10:35z,3:20
LGAV,08:40z,EDDH,12:00z,3:20
EDDH,12:50z,LGAV,15:50z,3:00
EDDH,11:25z,LGAV,14:25z,3:00
LGAV,06:20z,EDDF,09:25z,3:05
EDDF,10:15z,LGAV,13:05z,2:50
LGAV,14:05z,EDDF,17:10z,3:05
EDDF,18:00z,LGAV,20:50z,2:50
LGAV,07:40z,EDDL,10:55z,3:15
EDDL,11:50z,LGAV,14:50z,3:00
LGAV,06:30z,LSZH,09:20z,2:50
LSZH,10:20z,LGAV,12:50z,2:30
LGAV,14:30z,LSZH,17:20z,2:50
LSZH,18:20z,LGAV,20:50z,2:30
LGAV,06:20z,LSGG,09:10z,2:50
LSGG,10:05z,LGAV,12:50z,2:45
LGAV,12:10z,LSGG,15:00z,2:50
LSGG,15:55z,LGAV,18:40z,2:45
LGAV,06:40z,LOWW,09:00z,2:20
LOWW,09:55z,LGAV,12:05z,2:10
LGAV,14:20z,LOWW,16:35z,2:15
LOWW,17:30z,LGAV,19:35z,2:05
LGAV,06:55z,LKPR,09:35z,2:40
LKPR,10:25z,LGAV,12:50z,2:25
LGAV,13:20z,LKPR,16:00z,2:40
LKPR,16:50z,LGAV,19:15z,2:25
LGAV,14:30z,EPKK,16:55z,2:25
EPKK,17:45z,LGAV,20:00z,2:15
LGAV,07:00z,EPWA,09:40z,2:40
EPWA,10:35z,LGAV,13:05z,2:30
LGAV,13:50z,EPWA,16:25z,2:35
EPWA,17:20z,LGAV,19:50z,2:30
